Bugged;NumberOfCoupledClasses;NumberOfInheritedMethods;NumberPublicMethods;NumberOfAncestors;NumberUserDefinedAttributes;NumberOfPrivateAttributes;NumberOfSubclasses;NumberOfMethods_Mood;NumberOfPolymorphicMethods;NumberOfAttributes;NumberOfProtectedAttributes;Cohesion;NumberOfPublicAttributes
False;2.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;0.0;0.42857142857142855;0.0
False;2.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;0.0;0.42857142857142855;0.0
False;2.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;0.0;0.42857142857142855;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.6666666666666666;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.6666666666666666;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.6666666666666666;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.6666666666666666;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.6666666666666666;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.6666666666666666;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.375;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.375;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.375;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.375;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.375;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.375;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.375;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.375;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.375;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
False;0.0;0.0;8.0;0.0;0.0;1.0;0.0;9.0;6.0;3.0;2.0;0.15555555555555556;0.0
True;1.0;0.0;9.0;0.0;0.0;4.0;0.0;9.0;9.0;5.0;0.0;0.20634920634920634;1.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;1.0;0.5;1.0
False;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
False;0.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0;8.0;2.0;0.0;0.0;2.0
False;0.0;0.0;10.0;0.0;0.0;3.0;0.0;10.0;10.0;3.0;0.0;0.0;0.0
False;0.0;0.0;22.0;0.0;0.0;0.0;0.0;22.0;22.0;1.0;0.0;0.0;1.0
False;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0
False;0.0;0.0;19.0;0.0;0.0;0.0;0.0;19.0;19.0;0.0;0.0;0.0;0.0
False;0.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0;6.0;9.0;0.0;0.0;9.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
False;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;4.0;7.0;0.0;0.0;7.0
False;0.0;0.0;23.0;0.0;0.0;0.0;0.0;23.0;23.0;1.0;0.0;0.0;1.0
False;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;2.0;0.0;0.0;2.0
False;0.0;0.0;17.0;0.0;0.0;0.0;0.0;17.0;17.0;2.0;0.0;0.0;2.0
False;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;4.0;3.0;0.0;0.0;3.0
False;0.0;0.0;11.0;0.0;0.0;0.0;0.0;11.0;11.0;1.0;0.0;0.0;1.0
False;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;4.0;3.0;0.0;0.0;3.0
False;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;4.0;3.0;0.0;0.0;3.0
False;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;4.0;3.0;0.0;0.0;3.0
False;0.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0;6.0;6.0;0.0;0.0;6.0
False;0.0;0.0;20.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0
False;0.0;0.0;3.0;0.0;0.0;1.0;0.0;3.0;3.0;1.0;0.0;0.0;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
False;0.0;0.0;4.0;0.0;0.0;3.0;0.0;4.0;3.0;3.0;0.0;0.0;0.0
False;0.0;0.0;4.0;0.0;0.0;3.0;0.0;4.0;3.0;3.0;0.0;0.0;0.0
False;0.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0
False;0.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0
False;1.0;0.0;18.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.1736111111111111;0.0
False;1.0;0.0;18.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.1736111111111111;0.0
False;0.0;0.0;4.0;0.0;0.0;2.0;0.0;4.0;4.0;2.0;0.0;0.0;0.0
False;0.0;0.0;54.0;0.0;0.0;0.0;0.0;54.0;54.0;1.0;0.0;0.0;1.0
False;0.0;0.0;54.0;0.0;0.0;0.0;0.0;54.0;54.0;1.0;0.0;0.0;1.0
False;0.0;0.0;54.0;0.0;0.0;0.0;0.0;54.0;54.0;1.0;0.0;0.0;1.0
False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0
False;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0
False;0.0;0.0;22.0;0.0;0.0;3.0;0.0;23.0;22.0;3.0;0.0;0.043478260869565216;0.0
False;0.0;0.0;5.0;0.0;0.0;1.0;0.0;5.0;5.0;1.0;0.0;0.0;0.0
False;0.0;0.0;19.0;0.0;0.0;0.0;0.0;19.0;19.0;0.0;0.0;0.0;0.0
False;0.0;0.0;25.0;0.0;0.0;0.0;0.0;26.0;25.0;5.0;0.0;0.038461538461538464;5.0
False;0.0;0.0;26.0;0.0;0.0;0.0;0.0;26.0;26.0;0.0;0.0;0.0;0.0
False;0.0;0.0;19.0;0.0;0.0;0.0;0.0;19.0;18.0;2.0;0.0;0.09473684210526316;2.0
True;0.0;0.0;14.0;0.0;0.0;1.0;0.0;14.0;14.0;1.0;0.0;0.07142857142857142;0.0
True;0.0;0.0;14.0;0.0;0.0;1.0;0.0;14.0;14.0;1.0;0.0;0.07142857142857142;0.0
False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0
False;0.0;0.0;13.0;0.0;0.0;0.0;0.0;13.0;13.0;0.0;0.0;0.0;0.0
False;0.0;0.0;20.0;0.0;0.0;5.0;0.0;20.0;20.0;5.0;0.0;0.0;0.0
False;0.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0
False;0.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0;8.0;1.0;0.0;0.0;1.0
True;0.0;0.0;6.0;0.0;0.0;1.0;0.0;6.0;4.0;1.0;0.0;0.16666666666666666;0.0
False;0.0;0.0;5.0;0.0;0.0;1.0;0.0;5.0;5.0;1.0;0.0;0.0;0.0
False;0.0;0.0;5.0;0.0;0.0;1.0;0.0;5.0;5.0;1.0;0.0;0.0;0.0
False;0.0;0.0;5.0;0.0;0.0;1.0;0.0;5.0;5.0;1.0;0.0;0.0;0.0
