MethodLength_75%;CyclomaticComplexity_min;NumberOfProtectedMethod_count;NestedIfElseDepth_count;NumberOfProtectedMethod_std;ExecutableStatementCount_50%;NestedTryDepth_25%;CyclomaticComplexity_mean;NCSSForThisFile_count;BooleanExpressionComplexity_min;NestedForDepth_50%;NumberOfPublicMethods_Checkstyle_count;NumberOfMethods_Checkstyle_min;NumberOfPublicMethods_Checkstyle_min;ClassDataAbstractionCoupling_50%;ClassFanOutComplexity_min;ExecutableStatementCount_75%;NPathComplexity_min;ClassDataAbstractionCoupling_mean;AnonymousInnerClassLength_50%;AnonymousInnerClassLength_25%;NPathComplexity_mean;NCSSForThisMethod_min;NumberOfMethods_Checkstyle_count;FileLength_max;NumberOfPublicMethods_Checkstyle_mean;NumberOfPublicMethods_Checkstyle_std;NCSSForThisClass_25%;ThrowsCount_25%;MethodLength_min;ClassDataAbstractionCoupling_75%;ThrowsCount_mean;NCSSForThisClass_min;NumberOfPackageMethod_max;ExecutableStatementCount_count;CyclomaticComplexity_25%;BooleanExpressionComplexity_75%;NestedTryDepth_50%;ClassDataAbstractionCoupling_std;FileLength_count;NestedIfElseDepth_min;NestedIfElseDepth_std;NPathComplexity_count;NumberOfPackageMethod_50%;NestedIfElseDepth_max;NestedTryDepth_max;NestedTryDepth_75%;ThrowsCount_75%;ClassFanOutComplexity_std;ThrowsCount_max;NCSSForThisClass_count;NumberOfProtectedMethod_min;NestedForDepth_mean;NumberOfProtectedMethod_75%;ClassFanOutComplexity_count;ClassFanOutComplexity_max;NumberOfMethods_Checkstyle_50%;NumberOfPackageMethod_std;ThrowsCount_50%;MethodLength_25%;NumberOfPrivateMethod_count;ThrowsCount_std;ThrowsCount_min;AnonymousInnerClassLength_75%;AnonymousInnerClassLength_min;NumberOfProtectedMethod_50%;NestedForDepth_max;CyclomaticComplexity_count;NestedTryDepth_mean;NumberOfPrivateMethod_mean;NestedForDepth_75%;NCSSForThisClass_mean;NPathComplexity_25%;MethodLength_50%;NCSSForThisMethod_max;NumberOfPrivateMethod_25%;MethodLength_max;FileLength_25%;NCSSForThisMethod_25%;ExecutableStatementCount_25%;FileLength_min;AnonymousInnerClassLength_max;NCSSForThisClass_75%;NumberOfPrivateMethod_50%;FileLength_75%;ExecutableStatementCount_max;NestedIfElseDepth_75%;NestedTryDepth_min;NCSSForThisMethod_75%;Bugged;NCSSForThisMethod_count;NCSSForThisFile_25%;BooleanExpressionComplexity_mean;NCSSForThisClass_std;NumberOfPublicMethods_Checkstyle_50%;NumberOfPrivateMethod_max;NumberOfPackageMethod_25%;NCSSForThisFile_max;NumberOfPackageMethod_75%;ClassDataAbstractionCoupling_min;NCSSForThisMethod_mean;MethodLength_mean;ExecutableStatementCount_std;NestedTryDepth_count;BooleanExpressionComplexity_25%;NCSSForThisFile_50%;NPathComplexity_75%;NPathComplexity_max;BooleanExpressionComplexity_max;MethodLength_std;ClassDataAbstractionCoupling_count;NumberOfPackageMethod_min;NumberOfMethods_Checkstyle_75%;NCSSForThisFile_min;ClassDataAbstractionCoupling_25%;FileLength_50%;NumberOfMethods_Checkstyle_25%;NumberOfPackageMethod_count;NestedForDepth_25%;BooleanExpressionComplexity_50%;CyclomaticComplexity_max;NPathComplexity_50%;BooleanExpressionComplexity_std;NPathComplexity_std;ThrowsCount_count;NumberOfMethods_Checkstyle_max;NestedIfElseDepth_mean;ClassFanOutComplexity_mean;BooleanExpressionComplexity_count;NestedIfElseDepth_50%;NumberOfPrivateMethod_min;NCSSForThisClass_max;ExecutableStatementCount_mean;AnonymousInnerClassLength_mean;ClassDataAbstractionCoupling_max;NumberOfProtectedMethod_max;NCSSForThisMethod_std;MethodLength_count;NumberOfProtectedMethod_25%;NestedForDepth_count;AnonymousInnerClassLength_count;NumberOfPrivateMethod_std;NestedIfElseDepth_25%;NCSSForThisFile_mean;NumberOfMethods_Checkstyle_mean;ClassFanOutComplexity_75%;NestedTryDepth_std;ClassFanOutComplexity_50%;NestedForDepth_std;FileLength_mean;ExecutableStatementCount_min;NCSSForThisClass_50%;AnonymousInnerClassLength_std;NCSSForThisFile_std;NCSSForThisFile_75%;NCSSForThisMethod_50%;NumberOfProtectedMethod_mean;FileLength_std;NumberOfPublicMethods_Checkstyle_max;CyclomaticComplexity_50%;NumberOfPrivateMethod_75%;NumberOfMethods_Checkstyle_std;NestedForDepth_min;NumberOfPublicMethods_Checkstyle_75%;ClassFanOutComplexity_25%;NumberOfPublicMethods_Checkstyle_25%;NumberOfPackageMethod_mean;CyclomaticComplexity_std;CyclomaticComplexity_75%
19.0;1.0;9.0;9.0;0.0;4.0;0.0;3.0;9.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;10.0;0.0;0.6666666666666666;0.0;0.0;4.222222222222221;2.0;9.0;231.0;1.0;3.0;0.0;1.0;3.0;0.0;0.7777777777777778;0.0;0.0;9.0;1.0;0.0;0.0;2.0;9.0;0.0;0.33333333333333337;9.0;0.0;1.0;0.0;0.0;1.0;4.333333333333333;1.0;9.0;0.0;0.0;0.0;9.0;13.0;0.0;0.0;1.0;3.0;9.0;0.4409585518440984;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;7.4444444444444455;0.0;11.0;15.0;0.0;23.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;13.0;False;9.0;0.0;0.1111111111111111;22.333333333333336;0.0;0.0;0.0;81.0;0.0;0.0;7.222222222222222;11.333333333333336;4.639803635691685;9.0;0.0;0.0;8.0;12.0;1.0;8.031189202104505;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;6.0;4.0;0.3333333333333333;4.603742438977712;9.0;9.0;0.1111111111111111;1.4444444444444444;9.0;0.0;0.0;67.0;5.5555555555555545;0.0;6.0;0.0;5.190803834132479;9.0;0.0;9.0;9.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;25.66666666666667;1.0;0.0;0.0;27.0;0.0;6.0;0.0;77.0;9.0;4.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;1.0;7.0;7.0;0.0;1.0;0.0;1.5714285714285714;7.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.14285714285714285;0.0;0.0;1.7142857142857142;1.0;7.0;98.0;1.0;1.7320508075688772;0.0;0.0;3.0;0.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.3779644730092273;7.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;1.5735915849388862;0.0;7.0;0.0;0.0;0.0;7.0;4.0;0.0;0.0;0.0;3.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;6.142857142857142;0.0;3.0;7.0;0.0;10.0;0.0;2.0;1.0;0.0;0.0;5.5;0.0;0.0;5.0;0.0;0.0;2.0;True;7.0;0.0;0.14285714285714285;12.116498001053102;0.0;0.0;0.0;38.0;0.0;0.0;2.571428571428572;4.0;1.618347187425374;7.0;0.0;0.0;1.0;9.0;1.0;2.6457513110645907;7.0;0.0;1.5;0.0;0.0;0.0;0.0;7.0;0.0;0.0;5.0;1.0;0.3779644730092273;3.251373336211726;7.0;4.0;0.0;0.8571428571428571;7.0;0.0;0.0;32.0;1.4285714285714286;0.0;1.0;0.0;1.98805959477601;7.0;0.0;7.0;7.0;0.0;0.0;5.428571428571429;1.0;1.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;14.362649974350633;0.0;2.0;0.0;37.04051835490427;4.0;1.0;0.0;1.7320508075688772;0.0;1.5;0.0;0.0;0.0;1.5118578920369092;1.0
8.5;1.0;2.0;2.0;0.0;4.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;2.0;3.0;2.0;53.0;1.0;1.4142135623730951;4.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;1.5;0.75;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.4142135623730951;0.0;2.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;5.5;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;8.0;1.5;7.0;8.0;0.0;10.0;13.25;4.25;3.0;0.0;0.0;12.0;0.0;39.75;6.0;0.0;0.0;6.75;False;2.0;4.75;0.5;11.31370849898476;1.0;0.0;0.0;19.0;0.0;0.0;5.5;7.0;2.8284271247461903;2.0;0.25;9.5;2.5;3.0;1.0;4.242640687119285;2.0;0.0;1.5;0.0;0.0;26.5;0.5;2.0;0.0;0.5;3.0;2.0;0.7071067811865476;1.4142135623730951;2.0;2.0;0.0;1.0;2.0;0.0;0.0;16.0;4.0;0.0;0.0;0.0;3.5355339059327378;2.0;0.0;2.0;2.0;0.0;0.0;9.5;1.0;1.5;0.0;1.0;0.0;26.5;2.0;8.0;0.0;13.435028842544405;14.25;5.5;0.0;37.476659402887016;2.0;2.0;0.0;1.4142135623730951;0.0;1.5;0.5;0.5;0.0;1.4142135623730951;2.5
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7.5;1.0;2.0;2.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;1.5;0.0;1.0;0.0;1.5;3.0;1.5;0.5;2.0;2.0;0.0;0.5;0.7071067811865476;3.25;0.0;3.0;2.25;0.0;0.0;0.0;2.0;1.0;0.0;0.0;2.1213203435596424;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.8284271247461903;0.0;2.0;0.0;0.0;0.0;2.0;4.0;0.5;0.0;0.0;4.5;2.0;0.0;0.0;4.5;0.0;0.0;0.0;2.0;0.0;0.0;0.0;6.5;0.25;6.0;4.0;0.0;9.0;0.0;2.5;1.0;0.0;6.0;9.75;0.0;0.0;1.0;0.0;0.0;3.5;False;2.0;0.0;0.0;9.192388155425117;0.5;0.0;0.0;0.0;0.0;0.0;3.0;6.0;0.0;2.0;0.0;0.0;0.75;1.0;0.0;4.242640687119285;2.0;0.0;0.75;0.0;0.75;0.0;0.25;2.0;0.0;0.0;1.0;0.5;0.0;0.7071067811865476;2.0;1.0;0.0;2.0;2.0;0.0;0.0;13.0;1.0;3.0;3.0;0.0;1.4142135623730951;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.5;3.0;0.0;2.0;0.0;0.0;1.0;6.5;4.242640687119285;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;0.7071067811865476;0.0;0.75;1.0;0.25;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;10.0;10.0;1.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;12.0;1.0;0.0;0.0;10.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;12.0;7.0;0.0;12.0;0.0;7.0;1.0;0.0;10.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;12.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;10.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
8.0;1.0;4.0;4.0;0.5;2.0;0.0;1.75;4.0;0.0;0.0;4.0;0.0;0.0;0.5;0.0;3.0;1.0;0.75;0.0;0.0;1.75;2.0;4.0;150.0;0.75;0.5;7.5;0.0;3.0;1.25;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.957427107756338;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;3.651483716701108;0.0;4.0;0.0;0.0;0.25;4.0;8.0;1.0;0.0;0.0;6.0;4.0;0.0;0.0;1.5;0.0;0.0;0.0;4.0;0.0;0.0;0.0;8.75;1.0;7.5;5.0;0.0;8.0;0.0;3.5;1.0;0.0;6.0;11.75;0.0;37.5;3.0;0.0;0.0;5.0;False;4.0;0.0;0.0;6.075908711186062;1.0;0.0;0.0;70.0;0.0;0.0;4.0;6.5;1.1547005383792517;4.0;0.0;0.0;2.25;3.0;0.0;2.3804761428476167;4.0;0.0;1.25;0.0;0.0;0.0;0.75;4.0;0.0;0.0;3.0;1.5;0.0;0.957427107756338;4.0;2.0;0.0;4.0;4.0;0.0;0.0;14.0;2.0;1.5;2.0;1.0;1.4142135623730951;4.0;0.0;4.0;4.0;0.0;0.0;17.5;1.0;6.5;0.0;4.0;0.0;37.5;1.0;10.5;3.0;35.0;17.5;4.5;0.25;75.0;1.0;1.5;0.0;0.8164965809277259;0.0;1.0;1.5;0.75;0.0;0.957427107756338;2.25
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7.0;2.0;3.0;3.0;0.0;3.0;0.0;2.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;2.0;3.0;3.0;64.0;1.0;1.7320508075688772;0.0;0.0;5.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2.8867513459481287;0.0;3.0;0.0;0.0;0.0;3.0;5.0;0.0;0.0;0.0;6.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;5.666666666666668;2.0;7.0;5.0;0.0;7.0;0.0;4.0;2.5;0.0;0.0;8.5;0.0;32.0;3.0;0.0;0.0;5.0;False;3.0;0.0;0.0;9.814954576223636;0.0;0.0;0.0;28.0;0.0;0.0;4.333333333333333;6.333333333333332;0.5773502691896258;3.0;0.0;0.0;2.0;2.0;0.0;1.1547005383792517;3.0;0.0;1.5;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;0.0;3.0;3.0;0.0;1.6666666666666667;3.0;0.0;0.0;17.0;2.6666666666666665;0.0;0.0;0.0;1.1547005383792517;3.0;0.0;3.0;3.0;0.0;0.0;9.333333333333334;1.0;2.5;0.0;0.0;0.0;21.33333333333333;2.0;0.0;0.0;16.165807537309522;14.0;5.0;0.0;36.95041722813605;3.0;2.0;0.0;1.7320508075688772;0.0;1.5;0.0;0.0;0.0;0.0;2.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9.5;1.0;4.0;4.0;0.5;3.5;0.0;1.25;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;6.0;0.0;0.25;0.0;0.0;0.5;3.0;4.0;66.0;0.75;1.5;0.0;0.0;4.0;0.25;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.5;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.25;4.0;2.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;5.75;0.0;5.5;10.0;0.0;17.0;0.0;3.0;2.0;0.0;0.0;5.75;0.0;16.5;9.0;0.0;0.0;7.0;False;4.0;0.0;0.0;11.5;0.0;0.0;0.0;25.0;0.0;0.0;5.5;8.0;3.3166247903554;4.0;0.0;0.0;0.5;2.0;0.0;6.164414002968977;4.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;1.0;4.0;4.0;0.0;0.5;4.0;0.0;0.0;23.0;4.5;0.0;1.0;1.0;3.3166247903554;4.0;0.0;4.0;4.0;0.0;0.0;6.25;1.0;0.5;0.0;0.0;0.0;16.5;2.0;0.0;0.0;12.5;6.25;4.5;0.25;33.0;3.0;1.0;0.0;2.0;0.0;0.75;0.0;0.0;0.0;0.5;1.25
15.25;1.0;8.0;8.0;0.0;6.5;0.0;1.5;8.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;10.25;0.0;0.375;0.0;0.0;1.0;5.0;8.0;139.0;0.875;2.4748737341529163;0.0;0.0;6.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;1.0606601717798212;8.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;1.7677669529663689;0.0;8.0;0.0;0.0;0.0;8.0;5.0;0.0;0.0;0.0;7.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.125;0.0;9.375;0.0;9.5;14.0;0.0;19.0;0.0;6.0;5.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;11.25;False;8.0;0.0;0.0;26.51650429449553;0.0;1.0;0.0;78.0;0.0;0.0;8.625;11.125;3.5456210417116734;8.0;0.0;0.0;2.0;2.0;0.0;4.940720016932175;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;2.0;1.0;0.0;1.0690449676496976;8.0;8.0;0.0;0.625;8.0;0.0;0.0;75.0;7.5;0.0;3.0;0.0;3.3779748793788102;8.0;0.0;8.0;8.0;0.3535533905932738;0.0;9.75;1.0;0.0;0.0;0.0;0.0;17.375;3.0;0.0;0.0;27.577164466275352;0.0;7.5;0.0;49.143921292465045;7.0;1.5;0.0;2.8284271247461903;0.0;0.0;0.0;0.0;0.0;0.5345224838248488;2.0
6.0;1.0;7.0;7.0;0.0;3.0;0.0;1.4285714285714286;7.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.1428571428571428;2.0;7.0;103.0;0.8571428571428571;2.2677868380553634;0.0;1.0;3.0;0.0;1.0;0.0;1.0;7.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0;3.0237157840738185;1.0;7.0;0.0;0.0;0.0;7.0;8.0;0.0;0.3779644730092273;1.0;3.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;5.142857142857143;0.0;5.0;16.0;0.0;25.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;4.0;False;7.0;0.0;0.0;13.606721028332178;0.0;0.0;0.0;48.0;0.0;0.0;4.857142857142857;7.2857142857142865;3.9096949095440015;7.0;0.0;0.0;0.0;8.0;0.0;7.931252228038262;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;4.0;0.0;0.0;3.0237157840738185;7.0;7.0;0.0;1.1428571428571428;7.0;0.0;0.0;36.0;3.4285714285714284;0.0;0.0;0.0;5.0142653642240695;7.0;0.0;7.0;7.0;0.0;0.0;6.857142857142858;1.0;0.0;0.0;0.0;0.0;14.714285714285715;1.0;0.0;0.0;18.142294704442907;0.0;4.0;0.0;38.9303407199504;6.0;1.0;0.0;2.6457513110645907;0.0;0.0;0.0;0.0;0.14285714285714285;1.1338934190276817;1.0
